bssid,recordDate,latitude,longitude,accuracy,signalStrength,ssid,securityType,channel,frequency,capabilities,totalSurveys,inconsistentLocation
80:72:15:a1:ff:9d,1679259815645,52.2524966666667,-2.89009,10.1000003814697,-81,SKYWCA5B,WPA2,2,5180,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS][WPS],3,0
62:97:41:1d:32:d8,1679259817751,52.2525516666667,-2.890063333,11.5,-87,,WPA2,0,2412,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS],1,0
22:e8:29:a4:16:27,1679259819866,52.2525516666667,-2.890063333,11.5,-96,,WPA2,0,2472,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS],1,0
7a:86:20:51:d9:34,1679259821966,52.2525516666667,-2.890063333,11.5,-79,BTWi-fi,OPEN,0,2437,[ESS],4,0
f0:86:20:51:d9:33,1679259821966,52.2525516666667,-2.890063333,11.5,-80,BT-H5A6FX,WPA2,0,2437,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS][WPS],3,0
38:a6:ce:68:70:8e,1679259828272,52.2525516666667,-2.890063333,11.5,-82,SKYKVVVP,WPA2,0,2462,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS][WPS],9,0
a2:b5:3c:0e:dd:3e,1679259830368,52.2525516666667,-2.890063333,11.5,-75,vodafone0EDD36,WPA2,2,5500,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS][WPS],10,0
62:6c:9a:52:fb:b4,1679259830368,52.2525516666667,-2.890063333,11.5,-76,,WPA2,2,5180,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS],3,0
ec:6c:9a:52:fb:b0,1679259830368,52.2525516666667,-2.890063333,11.5,-74,BT-8KAKPG,WPA2,2,5180,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS][WPS],5,0
b2:fc:0d:3d:07:bf,1679259830369,52.2525516666667,-2.890063333,11.5,-87,,WPA2,0,2412,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS][WPS],2,0
ec:6c:9a:52:fb:b1,1679259832475,52.2525516666667,-2.890063333,11.5,-65,BT-8KAKPG,WPA2,0,2462,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS][WPS],7,0
a0:b5:3c:0e:dd:36,1679259832476,52.2525516666667,-2.890063333,11.5,-78,vodafone0EDD36,WPA2,0,2437,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS][WPS],7,0
0c:8e:29:e3:10:26,1679259834588,52.2525516666667,-2.890063333,11.5,-74,EE-Hub-8miT,WPA2,2,5240,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS][WPS],10,0
50:70:43:41:2c:92,1679259838851,52.2525516666667,-2.890063333,11.5,-61,SKYKVVVP,WPA2,0,2412,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS][WPS],5,0
50:70:43:41:2c:95,1679259838851,52.2525516666667,-2.890063333,11.5,-67,SKYKVVVP,WPA2,2,5180,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS][WPS],7,0
0c:8e:29:e3:10:25,1679259840990,52.2525516666667,-2.890063333,11.5,-68,EE-Hub-8miT,WPA2,0,2437,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS][WPS],6,0
ac:b6:87:56:e7:84,1679259845178,52.2525516666667,-2.890063333,11.5,-80,PLUSNET-6TC9G6,WPA2,0,2412,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS][WPS],2,0
a4:08:f5:67:4b:69,1679259845179,52.2525516666667,-2.890063333,11.5,-95,BTHub6-H2QR,WPA2,2,5180,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS][WPS],1,0
a6:08:f5:67:4c:6b,1679259845178,52.2525516666667,-2.890063333,11.5,-94,BTWifi-X,WPA2,2,5180,[WPA2-EAP-CCMP][RSN-EAP-CCMP][ESS],1,0
62:b6:87:56:e7:80,1679259845178,52.2525516666667,-2.890063333,11.5,-83,,WPA2,0,2412,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS],1,0
80:3f:5d:f1:99:1e,1679259847309,52.2525516666667,-2.890063333,11.5,-73,WAVLINK-N,OPEN,0,2412,[ESS],5,0
ac:3b:77:ee:c9:9c,1679259849395,52.2526316666667,-2.890205,8.30000019073486,-79,BTHub6-C2T6,WPA2,0,2412,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS][WPS],7,0
9c:31:c3:70:ad:55,1679259851515,52.2526316666667,-2.890205,8.30000019073486,-80,SKYZWJBG,WPA2,2,5180,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS][WPS],2,0
ae:3b:77:ee:cb:9d,1679259855706,52.2526316666667,-2.890205,8.30000019073486,-78,BTWi-fi,OPEN,0,2412,[ESS],2,0
9c:31:c3:70:ad:52,1679259855706,52.2526316666667,-2.890205,8.30000019073486,-80,SKYZWJBG,WPA2,0,2437,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS][WPS],9,0
90:4d:4a:2c:8a:a4,1679259870315,52.2526316666667,-2.890205,8.30000019073486,-85,BTHub6-Z8XQ,WPA2,0,2462,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS][WPS],1,0
92:4d:4a:2c:8c:a5,1679259870316,52.2526316666667,-2.890205,8.30000019073486,-86,BTWi-fi,OPEN,0,2462,[ESS],1,0
90:4d:4a:2c:8a:a5,1679259872438,52.2526316666667,-2.890205,8.30000019073486,-84,BTHub6-Z8XQ-5,WPA2,2,5240,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS],2,0
92:4d:4a:2c:8b:a6,1679259872438,52.2526316666667,-2.890205,8.30000019073486,-84,BTWi-fi,OPEN,2,5240,[ESS],2,0
92:4d:4a:2c:8b:a7,1679259872438,52.2526316666667,-2.890205,8.30000019073486,-84,BTWifi-X,WPA2,2,5240,[WPA2-EAP-CCMP][RSN-EAP-CCMP][ESS],2,0
a4:08:f5:67:4b:68,1679259874585,52.2526316666667,-2.890205,8.30000019073486,-81,BTHub6-H2QR,WPA2,0,2412,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS][WPS],1,0
80:3f:5d:f1:99:1f,1679259880894,52.25263,-2.890226667,8.80000019073486,-86,WAVLINK-AC,OPEN,2,5180,[ESS],3,0
ec:6c:9a:82:68:62,1679259882954,52.25263,-2.890226667,8.80000019073486,-78,EE-Hub-n4sF,WPA2,2,5240,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS][WPS],5,0
10:d7:b0:6b:47:d8,1679259885071,52.25263,-2.890226667,8.80000019073486,-74,Sagemcom-XM6GFM,WPA2,0,2412,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS][WPS],2,0
c8:d3:ff:ca:27:ef,1679259887175,52.25263,-2.890226667,8.80000019073486,-82,DIRECT-EE-HP ENVY 5540 series,WPA2,0,2412,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS][WPS],1,0
3c:89:94:e5:53:45,1679259893540,52.25263,-2.890226667,8.80000019073486,-67,SKYFTDWT,WPA2,2,5180,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS][WPS],1,0
b0:3e:51:5c:a5:12,1679259893540,52.25263,-2.890226667,8.80000019073486,-78,SKYB76A6,WPA2,2,5180,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS][WPS],5,0
d6:35:1d:15:ac:a5,1679259895691,52.25263,-2.890226667,8.80000019073486,-55,vodafone15AC9D,WPA2,2,5500,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS][WPS],7,0
9c:31:c3:11:8a:55,1679259897868,52.25263,-2.890226667,8.80000019073486,-75,SKYB76A6,WPA2,2,5180,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS][WPS],3,0
70:97:41:a4:99:59,1679259902173,52.25263,-2.890226667,8.80000019073486,-63,BT-F3A2XW,WPA2,0,2412,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS][WPS],3,0
cc:40:d0:ed:5e:9a,1679259904343,52.25263,-2.890226667,8.80000019073486,-57,ARLO_VMB_1633943689,WPA2,0,2437,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS][WPS],17,0
70:97:41:a4:99:5a,1679259904343,52.25263,-2.890226667,8.80000019073486,-71,BT-F3A2XW,WPA2,2,5180,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS][WPS],3,0
78:dd:12:89:5d:01,1679259904343,52.25263,-2.890226667,8.80000019073486,-57,BT-F3A2XW,WPA2,0,2412,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS][WPS],10,0
72:97:41:a4:99:5a,1679259904344,52.25263,-2.890226667,8.80000019073486,-71,,WPA2,2,5180,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS],2,0
0c:f9:c0:4d:19:93,1679259904344,52.25263,-2.890226667,8.80000019073486,-73,SKYA1787,WPA2,2,5180,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS][WPS],2,0
44:fe:3b:cd:41:25,1679259904345,52.25263,-2.890226667,8.80000019073486,-79,BT-F3A2XW,WPA2,0,2412,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS][WPS],1,0
ba:95:75:f5:d4:0a,1679259904343,52.25263,-2.890226667,8.80000019073486,-71,,WPA2,1,2447,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS],6,0
90:21:06:77:01:62,1679259904344,52.25263,-2.890226667,8.80000019073486,-76,SKYA1787,WPA2,0,2437,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS][WPS],3,0
b0:95:75:f5:d6:3e,1679259906517,52.25263,-2.890226667,8.80000019073486,-59,Rodders,WPA2,1,2447,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][RSN-PSK-CCMP+TKIP][ESS][WPS],11,0
b0:3e:51:fd:bc:9a,1679259906518,52.25263,-2.890226667,8.80000019073486,-67,SKYSE210,WPA2,2,5180,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS][WPS],7,0
ba:95:75:f5:d6:3e,1679259906517,52.25263,-2.890226667,8.80000019073486,-59,,WPA2,1,2447,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS],4,0
62:dd:12:89:5d:04,1679259906518,52.25263,-2.890226667,8.80000019073486,-65,,WPA2,2,5180,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS],6,0
22:ef:bd:3c:83:42,1679259908691,52.25263,-2.890226667,8.80000019073486,-85,DIRECT-roku-9F1-176DAE,WPA2,0,5180,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS][WPS],1,0
44:fe:3b:cd:41:26,1679259908691,52.25263,-2.890226667,8.80000019073486,-77,BT-F3A2XW,WPA2,2,5180,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS][WPS],1,0
0c:f9:c0:1a:58:53,1679259908691,52.25263,-2.890226667,8.80000019073486,-92,SKYSE210,WPA2,2,5180,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS][WPS],1,0
b0:95:75:f5:d4:0a,1679259910868,52.25263,-2.890226667,8.80000019073486,-74,Rodders,WPA2,1,2447,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][RSN-PSK-CCMP+TKIP][ESS][WPS],4,0
0c:f9:c0:4d:19:96,1679259910868,52.25263,-2.890226667,8.80000019073486,-77,SKYA1787,WPA2,0,2437,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS][WPS],2,0
c8:99:b2:a0:63:f0,1679259913031,52.25263,-2.890226667,8.80000019073486,-51,PLUSNET-57C2K3,WPA2,0,2437,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS][WPS],12,0
62:99:b2:a0:63:f4,1679259913032,52.25263,-2.890226667,8.80000019073486,-51,,WPA2,0,2437,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS],10,0
b6:95:75:f5:d4:0b,1679259917258,52.2526283333333,-2.890238333,8.89999961853027,-80,,WPA2,2,5200,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS],1,0
50:d4:f7:aa:de:2f,1679259917258,52.2526283333333,-2.890238333,8.89999961853027,-84,PLUSNET-PG5K_EXT,WPA2,0,2462,[WPA-PSK-TKIP+CCMP][WPA2-PSK-TKIP+CCMP][RSN-PSK-TKIP+CCMP][ESS],5,0
b6:95:75:f5:d5:1b,1679259917259,52.2526283333333,-2.890238333,8.89999961853027,-86,,WPA2,2,5200,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS],2,0
b0:95:75:f5:d6:3f,1679259919412,52.2526283333333,-2.890238333,8.89999961853027,-62,Rodders,WPA2,2,5200,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][RSN-PSK-CCMP+TKIP][ESS][WPS],6,0
b6:95:75:f5:d6:3f,1679259919412,52.2526283333333,-2.890238333,8.89999961853027,-62,,WPA2,2,5200,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS],3,0
c8:99:b2:a0:63:ef,1679259919413,52.2526283333333,-2.890238333,8.89999961853027,-63,PLUSNET-57C2K3,WPA2,2,5240,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS][WPS],5,0
b0:95:75:f5:d5:1b,1679259919413,52.2526283333333,-2.890238333,8.89999961853027,-84,Rodders,WPA2,2,5200,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][RSN-PSK-CCMP+TKIP][ESS][WPS],2,0
b6:95:75:f5:d6:3e,1679259921587,52.2526283333333,-2.890238333,8.89999961853027,-63,Rodders_Guest printer,WPA2,1,2447,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][RSN-PSK-CCMP+TKIP][ESS],6,0
b6:95:75:f5:d5:1a,1679259921587,52.2526283333333,-2.890238333,8.89999961853027,-84,Rodders_Guest printer,WPA2,1,2447,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][RSN-PSK-CCMP+TKIP][ESS],12,0
7a:99:b2:a0:63:eb,1679259921587,52.2526283333333,-2.890238333,8.89999961853027,-63,,WPA2,2,5240,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS],3,0
ba:95:75:f5:d5:1a,1679259921587,52.2526283333333,-2.890238333,8.89999961853027,-86,,WPA2,1,2447,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS],5,0
b8:ee:0e:f1:94:e8,1679259923727,52.2526283333333,-2.890238333,8.89999961853027,-67,PLUSNET-PG5K,WPA2,0,2462,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS][WPS],8,0
7c:26:64:57:3e:63,1679259929990,52.2526283333333,-2.890238333,8.89999961853027,-70,PLUSNET-3TH3H3,WPA2,0,2412,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS][WPS],9,0
b8:ee:0e:f1:94:e9,1679259932131,52.2526283333333,-2.890238333,8.89999961853027,-71,PLUSNET-PG5K,WPA2,2,5240,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS][WPS],6,0
e8:48:b8:ad:ff:5c,1679259934287,52.2526283333333,-2.890238333,8.89999961853027,-66,BT-CHAFFW_EXT,WPA2,0,2412,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS],5,0
6a:8e:29:0c:7a:8e,1679259934288,52.2526283333333,-2.890238333,8.89999961853027,-72,BTWi-fi,OPEN,2,5180,[ESS],4,0
f4:39:09:b0:d9:23,1679259936431,52.2526283333333,-2.890238333,8.89999961853027,-67,DIRECT-22-HP DeskJet 2600 series,WPA2,0,2412,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS][WPS],3,0
6a:8e:29:0c:7a:8f,1679259936431,52.2526283333333,-2.890238333,8.89999961853027,-72,BTWifi-X,WPA2,2,5180,[WPA2-EAP-CCMP][RSN-EAP-CCMP][ESS],3,0
e8:48:b8:ad:ff:5d,1679259936432,52.2526283333333,-2.890238333,8.89999961853027,-80,BT-CHAFFW_EXT,WPA2,2,5180,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS],4,0
0c:8e:29:0c:7a:8d,1679259936431,52.2526283333333,-2.890238333,8.89999961853027,-72,BT-CHAFFW,WPA2,2,5180,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS][WPS],3,0
0e:8e:29:20:ee:34,1679259938603,52.2526283333333,-2.890238333,8.89999961853027,-79,,WPA2,2,5180,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS],5,0
72:86:20:b4:70:32,1679259938603,52.2526283333333,-2.890238333,8.89999961853027,-81,,WPA2,2,5180,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS],2,0
f0:86:20:b4:70:36,1679259938603,52.2526283333333,-2.890238333,8.89999961853027,-80,BT-QCACMK,WPA2,2,5180,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS][WPS],2,0
0c:8e:29:20:ee:33,1679259940775,52.2526283333333,-2.890238333,8.89999961853027,-65,BT-CHAFFW,WPA2,0,2412,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS][WPS],10,0
0e:8e:29:20:ee:33,1679259940775,52.2526283333333,-2.890238333,8.89999961853027,-66,,WPA2,0,2412,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS],6,0
0c:8e:29:20:ee:34,1679259940775,52.2526283333333,-2.890238333,8.89999961853027,-69,BT-CHAFFW,WPA2,2,5180,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS][WPS],4,0
f0:86:20:b4:70:37,1679259940775,52.2526283333333,-2.890238333,8.89999961853027,-73,BT-QCACMK,WPA2,0,2462,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS][WPS],3,0
7a:86:20:b4:70:30,1679259940775,52.2526283333333,-2.890238333,8.89999961853027,-73,BTWi-fi,OPEN,0,2462,[ESS],2,0
72:8e:29:0c:7a:8a,1679259942940,52.2526283333333,-2.890238333,8.89999961853027,-80,,WPA2,0,2412,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS],1,0
00:a3:88:d5:e5:3a,1679259947201,52.2526283333333,-2.890238333,8.89999961853027,-62,SKYBY4ND,WPA2,0,2462,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS][WPS],8,0
0c:f9:c0:59:d7:33,1679259947202,52.2526283333333,-2.890238333,8.89999961853027,-78,SKYBY4ND,WPA2,2,5180,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS][WPS],4,0
38:a6:ce:24:5c:86,1679259947202,52.2526283333333,-2.890238333,8.89999961853027,-71,SKYBY4ND,WPA2,0,2412,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS][WPS],3,0
00:a3:88:d5:e5:3d,1679259947201,52.2526283333333,-2.890238333,8.89999961853027,-67,SKYBY4ND,WPA2,2,5180,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS][WPS],7,0
86:90:0a:25:5a:b6,1679259947202,52.2526283333333,-2.890238333,8.89999961853027,-85,,WPA2,2,5180,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS],1,0
6a:8e:29:0c:7a:89,1679259949356,52.252065,-2.892683333,8,-83,,WPA2,2,5180,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS],1,0
38:a6:ce:24:5c:83,1679259951513,52.252065,-2.892683333,8,-74,SKYBY4ND,WPA2,2,5180,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS][WPS],2,0
72:8e:29:31:9e:67,1679259951513,52.252065,-2.892683333,8,-61,BTWi-fi,OPEN,0,2437,[ESS],13,0
0c:8e:29:31:9e:66,1679259951512,52.252065,-2.892683333,8,-60,BT-7MAFWT,WPA2,0,2437,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS][WPS],13,0
72:97:41:b2:85:00,1679259955787,52.252065,-2.892683333,8,-80,BTWifi-X,WPA2,2,5180,[WPA2-EAP-CCMP][RSN-EAP-CCMP][ESS],6,0
72:97:41:b2:85:07,1679259955787,52.252065,-2.892683333,8,-80,BTWi-fi,OPEN,2,5180,[ESS],6,0
84:90:0a:25:5a:b5,1679259957934,52.252065,-2.892683333,8,-70,BT-7MAFWT,WPA2,0,2437,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS][WPS],2,0
84:90:0a:25:5a:b6,1679259957935,52.252065,-2.892683333,8,-71,BT-7MAFWT,WPA2,2,5180,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS][WPS],1,0
70:97:41:b2:85:07,1679259960104,52.252065,-2.892683333,8,-68,BT-96CJCN,WPA2,0,2437,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS][WPS],13,0
7a:97:41:15:4b:2f,1679259960105,52.252065,-2.892683333,8,-78,,WPA2,2,5180,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS],2,0
10:27:f5:33:cb:57,1679259960104,52.252065,-2.892683333,8,-70,BTHub6-G5X2,WPA2,0,2412,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS][WPS],2,0
70:97:41:15:4b:2c,1679259962290,52.252065,-2.892683333,8,-65,BT-TPCKWC,WPA2,0,2437,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS][WPS],14,0
62:97:41:15:4b:2d,1679259962289,52.252065,-2.892683333,8,-64,BTWi-fi,OPEN,0,2437,[ESS],13,0
70:97:41:2c:2e:4e,1679259962291,52.252065,-2.892683333,8,-88,BT-TPCKWC,WPA2,2,5180,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS][WPS],1,0
62:97:41:15:4b:28,1679259962290,52.252065,-2.892683333,8,-64,,WPA2,0,2437,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS],9,0
72:97:41:b2:85:02,1679259962290,52.252065,-2.892683333,8,-82,,WPA2,2,5180,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS],2,0
7a:97:41:b2:85:00,1679259966608,52.252065,-2.892683333,8,-71,BTWi-fi,OPEN,0,2437,[ESS],7,0
00:07:26:ae:95:af,1679259966609,52.252065,-2.892683333,8,-79,BTHomeSpot-7G6,WPA2,0,2462,[WPA2-PSK-CCMP+TKIP][RSN-PSK-CCMP+TKIP][WPA-PSK-CCMP+TKIP][ESS][WPS],6,0
30:b1:b5:40:3d:13,1679259968757,52.252065,-2.892683333,8,-67,BT-WZASNT,WPA2,2,5180,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS][WPS],6,0
62:8d:26:6d:67:61,1679259968758,52.252065,-2.892683333,8,-78,,WPA2,0,2462,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS],1,0
7a:b1:b5:40:3d:14,1679259968757,52.252065,-2.892683333,8,-67,BTWi-fi,OPEN,2,5180,[ESS],6,0
7a:97:41:b2:85:03,1679259968758,52.252065,-2.892683333,8,-74,,WPA2,0,2437,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS],3,0
7a:b1:b5:40:3d:15,1679259968757,52.252065,-2.892683333,8,-67,BTWifi-X,WPA2,2,5180,[WPA2-EAP-CCMP][RSN-EAP-CCMP][ESS],7,0
d4:da:cd:93:f8:1b,1679259970945,52.252065,-2.892683333,8,-76,SKY5689B,WPA2,2,5180,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS][WPS],6,0
04:a2:22:1a:34:c5,1679259973120,52.252065,-2.892683333,8,-63,BT-7CA8NP,WPA2,0,2412,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS][WPS],9,0
62:a2:22:1a:34:c6,1679259973121,52.252065,-2.892683333,8,-71,BTWifi-X,WPA2,2,5180,[WPA2-EAP-CCMP][RSN-EAP-CCMP][ESS],8,0
6a:a2:22:1a:34:c1,1679259973120,52.252065,-2.892683333,8,-64,,WPA2,0,2412,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS],6,0
04:a2:22:1a:34:c4,1679259973120,52.252065,-2.892683333,8,-70,BT-7CA8NP,WPA2,2,5180,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS][WPS],8,0
62:a2:22:1a:34:c5,1679259973121,52.252065,-2.892683333,8,-71,BTWi-fi,OPEN,2,5180,[ESS],7,0
6a:a2:22:1a:34:c6,1679259973120,52.252065,-2.892683333,8,-66,BTWi-fi,OPEN,0,2412,[ESS],12,0
ec:6c:9a:21:8e:f3,1679259973121,52.252065,-2.892683333,8,-73,BT-7JAGKG,WPA2,0,2412,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS][WPS],13,0
7a:6c:9a:21:8e:f7,1679259973121,52.252065,-2.892683333,8,-73,,WPA2,0,2412,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS],9,0
90:02:18:f3:ad:ea,1679259977388,52.252065,-2.892683333,8,-77,SKY5689B,WPA2,2,5180,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS][WPS],5,0
62:a2:22:1a:34:c0,1679259977388,52.252065,-2.892683333,8,-71,,WPA2,2,5180,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS],3,0
7a:6c:9a:21:8e:f4,1679259981707,52.252065,-2.892683333,8,-71,BTWi-fi,OPEN,0,2412,[ESS],10,0
8c:85:80:a3:49:c5,1679259981708,52.252065,-2.892683333,8,-95,,WPA2,0,2417,[WPA-PSK-CCMP][WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS],1,0
72:6c:9a:21:8e:f4,1679259981707,52.252065,-2.892683333,8,-82,BTWifi-X,WPA2,2,5180,[WPA2-EAP-CCMP][RSN-EAP-CCMP][ESS],2,0
72:6c:9a:21:8e:f3,1679259981707,52.252065,-2.892683333,8,-82,BTWi-fi,OPEN,2,5180,[ESS],3,0
ec:6c:9a:21:8e:f2,1679259981708,52.252065,-2.892683333,8,-82,BT-7JAGKG,WPA2,2,5180,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS][WPS],1,0
72:6c:9a:21:8e:f6,1679259981708,52.252065,-2.892683333,8,-82,,WPA2,2,5180,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS],1,0
82:ac:e1:3e:24:b9,1679259985927,52.252065,-2.892683333,8,-86,MI-FI Natalia,WPA2,0,2432,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS][WPS],6,0
d2:57:94:bc:df:a5,1679259988048,52.252065,-2.892683333,8,-87,BTWifi-X,WPA2,2,5180,[WPA2-EAP-CCMP][RSN-EAP-CCMP][ESS],1,0
d2:57:94:bc:e0:a7,1679259988047,52.252065,-2.892683333,8,-86,BTWi-fi,OPEN,0,2412,[ESS],3,0
d0:57:94:bc:de:a6,1679259988047,52.252065,-2.892683333,8,-86,BTHub6-J2FP,WPA2,0,2412,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS][WPS],2,0
d2:57:94:bc:df:a4,1679259988047,52.252065,-2.892683333,8,-87,BTWi-fi,OPEN,2,5180,[ESS],1,0
d8:ec:5e:d4:c2:bf,1679259990154,52.252065,-2.892683333,8,-84,Gigaclear_C2BE,WPA2,0,2417,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS][WPS],3,0
0c:8e:29:b9:4c:16,1679259992255,52.252065,-2.892683333,8,-67,EE-Hub-8WLr,WPA2,0,2462,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS][WPS],0,0
0c:f9:c0:57:25:9b,1679259992255,52.252065,-2.892683333,8,-86,SKYEDD17,WPA2,2,5180,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS][WPS],1,0
de:ec:5e:d4:c2:bf,1679259994379,52.252065,-2.892683333,8,-86,,WPA2,0,2417,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS],6,0
d4:35:1d:4e:a0:ec,1679259998600,52.2520333333333,-2.892663333,7.59999990463257,-72,vodafone4EA0EC,WPA2,0,2437,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS][WPS],18,0
